428,80,0,222
198,72,0,222
582,58,0,222
258,31,1,222
166,45,0,222
513,74,1,222
221,43,0,222
569,51,0,222
3,0,1,222
297,47,1,222
226,31,1,222
238,31,1,222
354,39,1,222
552,82,1,222
110,39,0,222
225,30,1,222
142,14,0,222
418,40,0,222
465,31,0,222
518,73,0,222
86,10,1,222
234,72,0,222
105,39,1,222
156,34,0,222
176,73,0,222
487,64,0,222
105,18,1,222
324,37,1,222
38,51,1,222
414,57,1,222
248,44,0,222
460,7,0,222
360,39,1,222
409,56,1,222
31,21,1,222
527,77,1,222
514,57,0,222
420,58,1,222
401,54,1,222
123,18,1,222
15,27,1,222
141,41,1,222
98,14,1,222
484,84,0,222
434,65,1,222
342,38,1,222
122,17,0,222
208,28,1,222
84,7,0,222
578,86,1,222
290,27,0,222
27,8,1,222
559,49,0,222
213,28,1,222
493,70,1,222
403,55,1,222
453,66,1,222
31,31,1,222
140,87,1,222
135,1,0,222
126,49,0,222
524,77,1,222
447,66,1,222
435,65,1,222
577,42,0,222
27,28,0,222
571,86,1,222
527,39,0,222
17,4,1,222
307,26,0,222
344,38,1,222
328,37,1,222
545,80,1,222
139,87,1,222
500,71,1,222
260,31,1,222
169,23,1,222
169,48,0,222
522,9,0,222
83,59,0,222
66,5,0,222
20,7,1,222
167,23,1,222
158,36,0,222
63,69,0,222
151,69,0,222
313,35,1,222
85,66,1,222
115,18,1,222
417,57,1,222
183,27,1,222
207,28,1,222
228,34,0,222
53,10,1,222
14,70,0,222
271,8,0,222
358,65,0,222
172,31,0,222
121,63,0,222
252,31,1,222
306,35,1,222
426,54,0,222
280,3,0,222
42,10,1,222
395,6,0,222
120,32,0,222
357,39,1,222
327,59,0,222
151,31,0,222
239,31,1,222
414,6,0,222
5,1,1,222
430,62,1,222
536,79,1,222
28,53,1,222
36,29,0,222
46,7,0,222
533,64,0,222
227,24,0,222
218,70,0,222
95,26,0,222
31,10,1,222
337,32,0,222
42,35,1,222
72,10,1,222
161,22,1,222
485,52,0,222
220,41,0,222
516,77,1,222
11,3,1,222
449,66,1,222
248,31,1,222
105,15,1,222
353,39,1,222
27,85,0,222
542,51,0,222
3,46,0,222
87,76,0,222
504,27,0,222
240,38,0,222
351,18,0,222
142,19,1,222
352,29,0,222
416,32,0,222
46,49,0,222
583,87,1,222
510,73,1,222
391,52,1,222
497,70,1,222
395,57,0,222
171,25,0,222
181,83,0,222
323,56,0,222
178,27,1,222
212,78,0,222
222,30,1,222
496,70,1,222
365,42,1,222
111,17,1,222
412,5,0,222
12,3,1,222
136,18,1,222
18,5,1,222
315,49,0,222
361,41,1,222
338,27,0,222
25,63,0,222
157,4,0,222
359,39,1,222
558,82,1,222
251,31,1,222
504,72,1,222
294,35,1,222
264,31,1,222
107,31,1,222
443,18,0,222
363,79,0,222
66,10,1,222
556,82,1,222
99,46,0,222
576,69,0,222
304,64,0,222
19,6,1,222
271,31,1,222
190,82,0,222
417,19,0,222
376,46,0,222
282,43,0,222
209,42,0,222
581,86,1,222
580,59,0,222
424,35,0,222
384,50,1,222
472,20,0,222
70,10,1,222
418,20,0,222
141,78,0,222
4,0,1,222
54,26,0,222
462,68,1,222
37,28,0,222
282,10,0,222
439,65,1,222
254,26,0,222
20,62,0,222
225,36,0,222
18,64,0,222
138,87,1,222
527,43,0,222
26,0,0,222
128,18,1,222
467,68,1,222
262,31,1,222
128,68,0,222
227,18,0,222
10,44,0,222
60,19,0,222
491,70,1,222
31,8,1,222
1,54,0,222
332,22,0,222
35,49,0,222
216,39,1,222
439,16,0,222
370,44,1,222
448,66,1,222
506,60,0,222
506,73,1,222
326,32,0,222
356,17,0,222
495,70,1,222
240,40,0,222
546,80,1,222
388,5,0,222
557,82,1,222
28,8,1,222
102,26,0,222
158,35,0,222
561,83,1,222
165,23,1,222
46,34,0,222
267,31,1,222
47,16,0,222
71,26,0,222
518,77,1,222
383,50,1,222
92,29,0,222
308,20,0,222
55,10,1,222
65,78,0,222
9,63,0,222
427,62,1,222
532,46,0,222
532,78,1,222
275,32,1,222
202,28,1,222
44,11,0,222
244,68,0,222
112,17,1,222
337,87,0,222
208,71,0,222
559,83,1,222
522,77,1,222
417,0,0,222
325,37,1,222
68,70,1,222
343,38,1,222
129,9,0,222
255,63,0,222
366,42,1,222
204,28,1,222
480,17,0,222
327,79,1,222
385,51,1,222
362,42,1,222
363,42,1,222
93,13,1,222
507,2,0,222
392,53,1,222
279,32,1,222
150,13,0,222
259,31,1,222
63,10,1,222
296,35,1,222
313,25,0,222
581,40,0,222
293,41,0,222
566,73,0,222
534,79,1,222
228,79,0,222
296,0,0,222
198,18,0,222
56,12,0,222
485,70,1,222
559,12,0,222
35,8,1,222
224,1,0,222
442,66,1,222
241,31,1,222
28,18,1,222
383,79,0,222
129,18,1,222
1,40,0,222
525,77,1,222
31,71,1,222
315,29,0,222
499,71,1,222
562,83,1,222
85,16,0,222
431,87,0,222
17,69,1,222
83,10,1,222
31,75,1,222
408,52,0,222
395,53,1,222
17,31,1,222
50,52,0,222
466,68,1,222
357,44,1,222
31,62,1,222
45,41,0,222
141,58,0,222
580,86,1,222
210,28,1,222
477,8,0,222
215,28,1,222
77,10,1,222
419,57,1,222
408,56,1,222
555,82,1,222
344,84,0,222
147,20,1,222
445,12,0,222
128,31,0,222
424,59,1,222
146,19,1,222
139,19,1,222
371,20,0,222
196,28,1,222
164,46,0,222
73,10,1,222
243,40,0,222
547,80,1,222
274,12,0,222
488,70,1,222
421,58,1,222
38,25,0,222
430,73,0,222
270,1,0,222
494,70,1,222
216,10,0,222
514,29,0,222
565,84,1,222
247,31,1,222
130,21,0,222
168,44,0,222
87,29,0,222
573,86,1,222
203,44,0,222
576,13,0,222
104,14,1,222
345,38,1,222
376,45,1,222
143,19,1,222
172,24,1,222
66,21,0,222
369,44,1,222
91,13,1,222
481,44,0,222
109,17,1,222
47,10,1,222
506,82,0,222
205,28,1,222
461,36,0,222
380,50,0,222
197,32,0,222
290,9,0,222
167,43,0,222
12,17,0,222
225,51,0,222
434,78,0,222
256,31,1,222
281,1,0,222
477,83,0,222
481,69,1,222
469,68,1,222
48,10,1,222
209,28,1,222
234,31,1,222
465,22,0,222
421,24,0,222
185,12,0,222
484,70,1,222
200,38,0,222
564,85,0,222
308,10,0,222
279,33,0,222
101,14,1,222
18,52,0,222
487,28,0,222
282,33,1,222
521,57,0,222
286,1,0,222
522,30,0,222
125,18,1,222
250,31,1,222
431,52,0,222
432,21,0,222
291,22,0,222
317,20,0,222
327,61,0,222
46,10,1,222
135,41,0,222
350,39,1,222
67,10,1,222
581,55,0,222
56,10,1,222
472,38,0,222
542,80,1,222
357,77,0,222
286,33,1,222
350,81,0,222
243,31,1,222
205,30,0,222
473,69,1,222
216,28,1,222
256,81,0,222
125,4,0,222
439,24,0,222
42,18,1,222
409,65,0,222
450,66,1,222
293,35,1,222
576,86,1,222
370,41,0,222
76,10,1,222
377,45,1,222
510,63,0,222
499,9,0,222
45,10,1,222
284,66,0,222
470,68,1,222
450,1,0,222
326,37,1,222
380,17,0,222
487,70,1,222
57,30,0,222
127,83,0,222
433,64,1,222
177,48,0,222
372,25,0,222
110,17,1,222
380,49,1,222
97,14,1,222
455,3,0,222
565,81,0,222
511,74,1,222
500,4,0,222
32,8,1,222
468,68,1,222
440,53,0,222
454,66,1,222
64,10,1,222
402,55,1,222
86,60,1,222
233,31,1,222
228,44,0,222
418,57,1,222
418,56,0,222
572,86,1,222
371,44,1,222
402,61,0,222
430,33,0,222
513,5,0,222
208,49,0,222
437,65,1,222
540,80,1,222
445,66,1,222
21,7,1,222
51,69,0,222
176,27,1,222
278,32,1,222
229,31,1,222
272,31,1,222
316,35,1,222
550,81,1,222
450,20,0,222
246,31,1,222
141,40,1,222
132,18,1,222
242,31,1,222
253,31,1,222
317,35,1,222
486,70,1,222
281,87,0,222
283,33,1,222
308,64,0,222
389,52,1,222
456,80,1,222
491,23,0,222
285,71,0,222
582,87,1,222
574,14,0,222
377,26,0,222
30,66,0,222
224,33,0,222
354,45,0,222
457,35,0,222
354,67,0,222
473,85,0,222
131,78,0,222
342,51,0,222
186,28,1,222
88,57,0,222
550,32,0,222
240,31,1,222
264,12,0,222
260,20,0,222
85,53,1,222
437,1,0,222
131,9,0,222
515,74,1,222
26,35,0,222
4,38,0,222
398,65,0,222
486,59,0,222
145,58,0,222
399,54,1,222
151,22,1,222
461,67,1,222
22,7,1,222
364,42,1,222
573,14,0,222
417,41,0,222
31,48,1,222
394,68,0,222
186,69,0,222
217,1,0,222
18,48,0,222
146,33,0,222
116,86,0,222
567,44,0,222
505,73,1,222
157,86,0,222
118,63,0,222
575,86,1,222
301,35,1,222
292,83,0,222
85,10,1,222
105,35,1,222
355,12,0,222
273,74,0,222
338,72,0,222
192,28,1,222
16,3,1,222
22,47,0,222
458,67,1,222
431,33,0,222
80,49,0,222
360,6,0,222
96,13,1,222
560,83,1,222
387,52,1,222
300,55,0,222
35,55,0,222
472,47,0,222
457,67,1,222
575,63,0,222
174,26,1,222
472,50,0,222
14,3,1,222
309,47,0,222
90,13,1,222
149,66,0,222
461,20,0,222
154,22,1,222
104,78,0,222
366,69,0,222
131,18,1,222
431,34,0,222
118,22,0,222
189,28,1,222
9,80,0,222
272,54,0,222
14,12,0,222
441,66,1,222
567,84,1,222
28,39,1,222
475,69,1,222
127,34,0,222
20,70,0,222
573,26,0,222
291,33,1,222
509,73,1,222
257,31,1,222
335,38,1,222
149,49,0,222
6,1,1,222
79,10,1,222
14,68,0,222
187,28,1,222
265,31,1,222
211,28,1,222
575,36,0,222
139,43,0,222
490,70,1,222
13,73,0,222
68,72,0,222
47,60,0,222
57,46,0,222
84,68,1,222
208,79,0,222
474,69,1,222
577,86,1,222
501,64,0,222
320,35,1,222
31,39,1,222
56,35,0,222
149,20,1,222
17,39,1,222
140,19,1,222
411,56,1,222
273,28,0,222
522,75,0,222
9,4,0,222
334,28,0,222
268,31,1,222
83,20,0,222
338,8,0,222
130,53,0,222
31,15,0,222
347,38,1,222
436,65,1,222
404,55,1,222
496,63,0,222
15,48,0,222
200,28,1,222
135,18,1,222
171,23,1,222
409,57,0,222
456,67,1,222
119,39,0,222
406,60,0,222
84,10,1,222
412,57,1,222
18,7,0,222
440,66,1,222
0,0,1,222
153,22,1,222
517,77,1,222
490,57,0,222
34,8,1,222
261,31,1,222
184,11,0,222
321,35,1,222
155,55,0,222
214,28,1,222
291,85,0,222
356,83,0,222
355,39,1,222
13,3,1,222
185,28,1,222
477,82,0,222
255,31,1,222
227,57,1,222
39,8,1,222
396,80,0,222
15,3,1,222
378,46,1,222
311,35,1,222
302,35,1,222
126,62,0,222
190,46,0,222
75,10,1,222
538,23,0,222
65,10,1,222
386,51,1,222
453,75,0,222
526,77,1,222
150,21,1,222
30,8,1,222
144,52,0,222
124,18,1,222
103,14,1,222
134,14,0,222
227,31,1,222
66,19,0,222
236,83,0,222
309,35,1,222
498,17,0,222
549,80,1,222
280,84,0,222
63,26,0,222
49,10,1,222
324,55,0,222
51,41,0,222
308,35,1,222
168,65,0,222
0,8,0,222
472,69,1,222
352,39,1,222
300,35,1,222
194,9,0,222
502,35,0,222
26,8,1,222
74,10,1,222
127,18,1,222
470,13,0,222
498,71,1,222
65,69,0,222
166,26,0,222
144,8,0,222
539,79,1,222
84,52,0,222
168,55,0,222
145,19,1,222
170,23,1,222
398,54,1,222
194,28,1,222
201,28,1,222
217,58,0,222
500,86,0,222
415,57,1,222
551,82,1,222
216,77,0,222
80,37,0,222
59,10,1,222
322,36,1,222
548,87,0,222
373,44,1,222
64,41,0,222
563,84,1,222
328,62,0,222
175,34,0,222
179,27,1,222
152,22,1,222
320,38,0,222
96,51,0,222
155,22,1,222
188,75,0,222
530,78,1,222
529,78,1,222
148,20,1,222
72,20,0,222
453,25,0,222
494,5,0,222
356,13,0,222
482,69,1,222
538,79,1,222
44,10,1,222
230,29,0,222
295,35,1,222
330,37,1,222
145,17,0,222
162,22,1,222
166,23,1,222
357,80,0,222
521,77,1,222
390,52,1,222
269,31,1,222
332,30,0,222
189,59,0,222
157,22,1,222
567,72,0,222
27,37,0,222
519,77,1,222
390,48,0,222
468,78,0,222
240,84,0,222
158,22,1,222
406,55,1,222
7,18,0,222
214,5,0,222
514,74,1,222
568,84,1,222
60,10,1,222
502,72,1,222
71,10,1,222
395,2,0,222
436,5,0,222
20,33,0,222
119,46,0,222
236,31,1,222
423,58,1,222
407,56,1,222
263,31,1,222
193,28,1,222
66,13,0,222
576,25,0,222
579,86,1,222
428,74,0,222
207,47,0,222
164,22,1,222
106,16,1,222
346,38,1,222
464,68,1,222
345,33,0,222
555,73,0,222
264,21,0,222
289,33,1,222
461,74,0,222
336,38,1,222
530,12,0,222
41,10,1,222
477,69,1,222
285,87,0,222
318,35,1,222
492,42,0,222
463,71,0,222
399,18,0,222
193,85,0,222
226,46,0,222
391,69,0,222
52,10,1,222
491,80,0,222
381,50,1,222
337,38,1,222
43,10,1,222
39,36,0,222
548,80,1,222
8,41,0,222
477,79,0,222
533,78,1,222
349,19,0,222
159,22,1,222
503,72,1,222
186,49,0,222
50,10,1,222
80,40,0,222
206,0,0,222
310,87,0,222
61,10,1,222
23,26,0,222
157,47,0,222
229,2,0,222
400,54,1,222
86,75,0,222
266,31,1,222
397,54,1,222
517,35,0,222
462,20,0,222
463,32,0,222
139,18,0,222
443,33,0,222
104,23,0,222
482,41,0,222
350,49,0,222
457,19,0,222
28,28,1,222
210,58,0,222
15,67,0,111
65,7,0,111
178,23,0,111
133,75,0,111
24,28,0,111
478,29,0,111
213,54,0,111
117,2,0,111
297,24,0,111
147,79,0,111
308,31,0,111
195,26,0,111
48,47,0,111
241,24,0,111
491,35,0,111
164,28,0,111
162,60,0,111
147,76,0,111
363,13,0,111
119,35,0,111
77,23,0,111
49,0,0,111
78,37,0,111
97,83,0,111
438,13,0,111
569,84,1,111
567,32,0,111
233,16,0,111
30,33,0,111
406,17,0,111
398,6,0,111
39,72,0,111
433,87,0,111
421,84,0,111
50,6,0,111
473,17,0,111
285,84,0,111
18,12,0,111
367,11,0,111
529,56,0,111
134,41,0,111
579,62,0,111
409,27,0,111
141,29,0,111
495,45,0,111
350,75,0,111
354,34,0,111
216,62,0,111
35,62,0,111
226,57,0,111
370,45,0,111
97,51,0,111
106,5,0,111
318,84,0,111
208,36,0,111
370,40,0,111
50,82,0,111
546,52,0,111
455,59,0,111
277,87,0,111
439,11,0,111
301,17,0,111
447,19,0,111
239,1,0,111
254,63,0,111
337,46,0,111
486,2,0,111
569,65,0,111
574,76,0,111
480,67,0,111
446,11,0,111
427,70,0,111
237,61,0,111
358,80,0,111
271,57,0,111
113,87,0,111
500,3,0,111
146,72,0,111
30,59,0,111
512,36,0,111
339,57,0,111
97,31,0,111
150,1,0,111
160,10,0,111
174,25,0,111
320,68,0,111
41,38,0,111
462,87,0,111
477,50,0,111
91,0,0,111
281,42,0,111
304,5,0,111
538,75,0,111
433,62,0,111
157,79,0,111
24,2,0,111
392,23,0,111
380,78,0,111
567,51,0,111
263,34,0,111
351,45,0,111
71,56,0,111
113,38,0,111
338,78,0,111
345,65,0,111
499,45,0,111
361,56,0,111
401,59,0,111
3,21,0,111
126,11,0,111
533,54,0,111
44,48,0,111
469,5,0,111
558,85,0,111
319,16,0,111
233,30,0,111
114,69,0,111
65,86,0,111
67,29,0,111
454,69,0,111
19,1,0,111
111,86,0,111
152,10,0,111
448,8,0,111
379,49,1,111
98,48,0,111
49,51,0,111
430,14,0,111
171,73,0,111
16,45,0,111
30,36,0,111
399,15,0,111
337,24,0,111
323,64,0,111
235,72,0,111
571,34,0,111
46,60,0,111
247,14,0,111
165,80,0,111
19,80,0,111
197,66,0,111
193,44,0,111
113,64,0,111
428,68,0,111
44,5,0,111
359,41,0,111
358,9,0,111
388,66,0,111
296,27,0,111
494,50,0,111
459,15,0,111
418,80,0,111
351,50,0,111
392,22,0,111
174,29,0,111
148,81,0,111
471,29,0,111
345,55,0,111
344,66,0,111
90,25,0,111
164,15,0,111
406,26,0,111
212,38,0,111
465,75,0,111
455,49,0,111
275,23,0,111
216,0,0,111
418,37,0,111
24,18,0,111
305,50,0,111
522,38,0,111
566,27,0,111
83,72,0,111
362,87,0,111
118,0,0,111
290,26,0,111
108,8,0,111
514,35,0,111
95,16,0,111
51,59,0,111
544,27,0,111
249,13,0,111
192,3,0,111
406,80,0,111
472,42,0,111
413,52,0,111
203,5,0,111
431,1,0,111
468,35,0,111
427,7,0,111
136,16,0,111
87,60,0,111
86,45,0,111
163,16,0,111
206,31,0,111
509,6,0,111
300,10,0,111
297,63,0,111
393,37,0,111
7,37,0,111
129,1,0,111
360,7,0,111
413,62,0,111
580,0,0,111
327,23,0,111
154,65,0,111
352,0,0,111
51,3,0,111
263,77,0,111
527,2,0,111
480,50,0,111
404,71,0,111
153,25,0,111
301,67,0,111
46,86,0,111
39,74,0,111
449,79,0,111
547,25,0,111
41,80,0,111
433,42,0,111
507,57,0,111
327,26,0,111
157,73,0,111
161,57,0,111
133,59,0,111
516,13,0,111
24,49,0,111
514,34,0,111
340,64,0,111
418,69,0,111
542,23,0,111
135,11,0,111
445,28,0,111
259,21,0,111
550,14,0,111
515,62,0,111
131,1,0,111
46,37,0,111
584,80,0,111
430,39,0,111
113,2,0,111
236,3,0,111
72,65,0,111
293,25,0,111
379,4,0,111
539,45,0,111
419,6,0,111
18,50,0,111
240,22,0,111
28,17,0,111
175,83,0,111
333,22,0,111
341,37,0,111
189,65,0,111
277,6,0,111
273,70,0,111
392,62,0,111
374,58,0,111
422,42,0,111
363,0,0,111
200,58,0,111
253,32,0,111
538,19,0,111
402,49,0,111
7,73,0,111
64,42,0,111
192,85,0,111
110,16,0,111
269,60,0,111
29,79,0,111
2,41,0,111
561,65,0,111
47,0,0,111
555,4,0,111
264,71,0,111
126,81,0,111
179,11,0,111
491,53,0,111
332,31,0,111
256,86,0,111
377,59,0,111
307,50,0,111
384,32,0,111
358,39,1,111
108,77,0,111
224,50,0,111
96,63,0,111
154,37,0,111
466,44,0,111
103,39,0,111
425,57,0,111
253,28,0,111
32,71,0,111
376,67,0,111
114,55,0,111
469,46,0,111
221,22,0,111
367,8,0,111
48,74,0,111
46,40,0,111
316,26,0,111
248,28,0,111
56,28,0,111
366,70,0,111
166,36,0,111
263,15,0,111
42,53,0,111
471,20,0,111
521,74,0,111
305,38,0,111
125,71,0,111
246,6,0,111
303,6,0,111
6,80,0,111
431,47,0,111
180,60,0,111
486,10,0,111
189,83,0,111
269,12,0,111
437,37,0,111
213,19,0,111
155,71,0,111
113,48,0,111
156,24,0,111
398,0,0,111
247,56,0,111
494,62,0,111
444,22,0,111
350,48,0,111
490,15,0,111
476,27,0,111
198,15,0,111
568,50,0,111
290,70,0,111
518,71,0,111
41,25,0,111
511,39,0,111
279,51,0,111
475,79,0,111
432,13,0,111
550,9,0,111
324,57,0,111
583,85,0,111
445,67,0,111
501,66,0,111
506,4,0,111
263,6,0,111
294,51,0,111
74,64,0,111
577,14,0,111
97,1,0,111
357,54,0,111
469,72,0,111
536,24,0,111
32,81,0,111
92,20,0,111
323,36,0,111
137,64,0,111
252,75,0,111
306,13,0,111
403,1,0,111
269,48,0,111
85,28,0,111
59,57,0,111
366,22,0,111
229,63,0,111
97,45,0,111
561,54,0,111
141,3,0,111
581,32,0,111
33,78,0,111
541,53,0,111
238,13,0,111
157,23,0,111
367,49,0,111
452,64,0,111
258,6,0,111
409,33,0,111
436,30,0,111
571,6,0,111
387,65,0,111
341,86,0,111
232,66,0,111
487,64,0,111
474,46,0,111
387,73,0,111
222,9,0,111
487,27,0,111
263,7,0,111
488,63,0,111
140,4,0,111
178,83,0,111
550,67,0,111
1,26,0,111
54,83,0,111
215,62,0,111
120,56,0,111
61,13,0,111
134,66,0,111
233,24,0,111
301,58,0,111
342,22,0,111
245,11,0,111
311,84,0,111
451,37,0,111
329,52,0,111
450,3,0,111
250,60,0,111
497,75,0,111
370,13,0,111
73,53,0,111
78,84,0,111
65,70,0,111
154,83,0,111
473,73,0,111
461,4,0,111
2,3,0,111
512,23,0,111
367,14,0,111
267,1,0,111
415,58,0,111
515,24,0,111
314,81,0,111
137,79,0,111
551,25,0,111
411,5,0,111
167,11,0,111
167,51,0,111
242,77,0,111
296,87,0,111
514,70,0,111
51,6,0,111
258,49,0,111
566,87,0,111
476,71,0,111
63,26,0,111
332,56,0,111
400,38,0,111
229,87,0,111
379,53,0,111
322,64,0,111
23,20,0,111
315,7,0,111
184,52,0,111
76,67,0,111
342,85,0,111
271,32,0,111
124,83,0,111
549,59,0,111
176,34,0,111
107,68,0,111
313,82,0,111
249,73,0,111
521,49,0,111
154,24,0,111
218,14,0,111
96,14,0,111
92,37,0,111
196,70,0,111
396,3,0,111
472,15,0,111
237,73,0,111
569,14,0,111
456,44,0,111
333,10,0,111
240,24,0,111
448,72,0,111
116,8,0,111
97,74,0,111
13,31,0,111
319,63,0,111
456,55,0,111
124,58,0,111
357,61,0,111
133,30,0,111
565,41,0,111
111,40,0,111
7,9,0,111
329,76,0,111
412,46,0,111
348,11,0,111
148,44,0,111
571,13,0,111
568,68,0,111
427,86,0,111
490,79,0,111
227,35,0,111
567,56,0,111
580,68,0,111
43,13,0,111
349,27,0,111
189,52,0,111
566,85,0,111
50,43,0,111
37,14,0,111
411,49,0,111
256,40,0,111
140,2,0,111
18,49,0,111
282,38,0,111
370,63,0,111
527,39,0,111
88,33,0,111
239,20,0,111
451,13,0,111
272,27,0,111
510,10,0,111
177,61,0,111
287,57,0,111
3,63,0,111
563,66,0,111
436,67,0,111
549,57,0,111
540,66,0,111
452,22,0,111
493,1,0,111
263,39,0,111
99,81,0,111
250,42,0,111
151,68,0,111
521,84,0,111
343,31,0,111
45,54,0,111
214,72,0,111
581,28,0,111
504,54,0,111
431,2,0,111
549,29,0,111
313,75,0,111
437,47,0,111
67,62,0,111
377,50,0,111
548,7,0,111
350,3,0,111
271,39,0,111
73,80,0,111
248,82,0,111
511,6,0,111
9,83,0,111
347,59,0,111
346,57,0,111
285,41,0,111
121,2,0,111
145,9,0,111
529,49,0,111
363,55,0,111
360,67,0,111
516,40,0,111
27,36,0,111
497,69,0,111
164,9,0,111
200,33,0,111
498,6,0,111
38,27,0,111
432,60,0,111
25,76,0,111
479,1,0,111
207,46,0,111
479,0,0,111
269,85,0,111
76,52,0,111
18,43,0,111
558,3,0,111
88,87,0,111
279,67,0,111
377,13,0,111
469,18,0,111
116,12,0,111
524,72,0,111
481,57,0,111
40,31,0,111
126,36,0,111
293,22,0,111
557,76,0,111
513,28,0,111
56,53,0,111
89,84,0,111
253,81,0,111
368,87,0,111
102,75,0,111
466,8,0,111
499,84,0,111
217,34,0,111
21,41,0,111
323,43,0,111
70,82,0,111
529,14,0,111
329,71,0,111
406,46,0,111
130,53,0,111
93,38,0,111
297,6,0,111
323,75,0,111
476,53,0,111
469,43,0,111
14,58,0,111
424,53,0,111
375,53,0,111
408,8,0,111
506,79,0,111
184,74,0,111
266,80,0,111
219,44,0,111
229,78,0,111
328,83,0,111
360,25,0,111
191,49,0,111
478,46,0,111
230,83,0,111
39,47,0,111
413,43,0,111
454,58,0,111
512,66,0,111
564,17,0,111
474,8,0,111
436,85,0,111
35,35,0,111
437,85,0,111
383,76,0,111
333,71,0,111
535,32,0,111
258,82,0,111
65,46,0,111
463,15,0,111
265,63,0,111
234,64,0,111
300,22,0,111
504,69,0,111
479,72,0,111
369,77,0,111
23,37,0,111
354,28,0,111
283,40,0,111
483,14,0,111
56,71,0,111
173,63,0,111
441,77,0,111
32,14,0,111
538,82,0,111
131,16,0,111
206,33,0,111
497,56,0,111
20,66,0,111
75,8,0,111
202,56,0,111
545,12,0,111
564,3,0,111
223,47,0,111
177,79,0,111
89,30,0,111
307,66,0,111
208,70,0,111
172,71,0,111
382,6,0,111
168,81,0,111
547,79,0,111
39,76,0,111
54,63,0,111
545,78,0,111
295,30,0,111
244,6,0,111
200,6,0,111
581,3,0,111
361,70,0,111
518,0,0,111
547,81,0,111
288,3,0,111
459,43,0,111
190,69,0,111
487,46,0,111
534,59,0,111
550,43,0,111
259,37,0,111
468,61,0,111
491,57,0,111
475,34,0,111
271,7,0,111
8,80,0,111
314,48,0,111
112,49,0,111
361,87,0,111
132,0,0,111
486,86,0,111
104,71,0,111
268,83,0,111
455,0,0,111
34,20,0,111
476,15,0,111
528,42,0,111
329,87,0,111
329,26,0,111
332,47,0,111
44,54,0,111
74,46,0,111
361,26,0,111
29,46,0,111
417,34,0,111
123,22,0,111
166,10,0,111
0,68,0,111
219,24,0,111
405,43,0,111
183,22,0,111
325,46,0,111
301,3,0,111
479,22,0,111
347,27,0,111
195,60,0,111
107,16,1,111
494,74,0,111
